in1,in4,in7,out1,out2,out3,out4,out5,ex_attr_1,ex_attr_2,ex_attr_3,ex_attr_4,ex_attr_5
-636.9272597176349,-623.9526304468975,-619.9419258809818,,,,,,-431.43881128294083,-544.6757070954845,-551.3735837205638,-649.1242579364255,-633.9660228464671
-637.0529284607003,-623.8857853707989,-619.8750808048832,,,,,,-431.3051211307437,-544.9096648618297,-551.654333040178,-649.1307938994219,-633.9348284776212
-636.9900940891677,-623.925892416458,-619.9018188353226,,,,,,-430.7703605219549,-544.8561888009508,-551.7813386847654,-649.1282686409915,-633.9437411544342
-636.8657622476243,-623.925892416458,-621.9472781639396,,,,,,-431.3719662068422,-545.2572592575423,-551.7345471314964,-649.1238123025847,-633.9615665080605
-636.8670991491463,-623.925892416458,-621.9205401335001,,,,,,-431.07116336439856,-545.1503071357845,-551.8582105222788,-649.1244064810392,-633.9481974928408
-636.9005216871956,-623.9526304468975,-621.9339091487199,,,,,,-431.6059239731873,-545.1436226281747,-551.7679696695457,-649.1255948379475,-633.9615665080605
-636.9753881724259,-623.9125234012383,-621.9071711182804,,,,,,-431.3719662068423,-544.8227662629015,-551.5406964108104,-649.1272288286966,-633.9437411544342
-637.0355487409147,-623.8991543860186,-620.6237456571874,,,,,,-431.07116336439856,-544.749236679193,-551.31676540588,-649.1220297672221,-633.9526538312474
-637.0796664911397,-623.925892416458,-620.5569005810888,,,,,,-431.70619158733524,-544.8428197857311,-551.3535301977342,-649.1238123025848,-633.9481974928408
-636.9874202861237,-623.9392614316778,-620.6103766419677,,,,,,-431.2048535165958,-544.8428197857311,-551.5640921874449,-649.1279715517643,-633.9571101696539
-637.0649605743981,-623.9392614316778,-620.597007626748,,,,,,-431.3385436687929,-545.2773127803719,-552.0219809587202,-649.1319822563302,-633.9437411544342
-636.9900940891677,-623.925892416458,-620.5702695963085,,,,,,-431.53907889708876,-545.1369381205648,-551.8181034766195,-649.1247778425728,-633.9481974928408
-636.828329005009,-623.8991543860186,-620.5301625506494,,,,,,-431.4053887448915,-545.1904141814437,-551.9517936288166,-649.1258919271745,-633.9348284776212
-636.5783284204003,-623.9526304468975,-620.5836386115282,,,,,,-431.57250143513807,-545.1636761510042,-551.9551358826217,-649.1247035702661,-633.9615665080605
-636.6652270193284,-623.8724163555792,-620.5301625506494,,,,,,-431.572501435138,-545.1235691053452,-551.7412316391062,-649.1313880778761,-633.9125467855882
-636.8082754821795,-623.9526304468975,-620.597007626748,,,,,,-431.67276904928593,-545.2773127803719,-551.7078091010568,-649.1233666687441,-633.9571101696539
-636.8457087247947,-623.8991543860186,-620.5702695963085,,,,,,-431.7061915873352,-544.7425521715832,-551.7980499537899,-649.1235152133577,-633.9392848160277
-636.683943640636,-623.925892416458,-620.5569005810888,,,,,,-431.4053887448916,-545.417687440179,-551.8013922075949,-649.13198225633,-633.9303721392147
-636.6598794132406,-623.8857853707989,-620.1825681549367,,,,,,-431.2382760546451,-544.7893437248522,-551.654333040178,-649.1267831948558,-633.9348284776212
-636.6558687086747,-623.9392614316778,-620.2093061853761,,,,,,-432.00699442977896,-545.1168845977353,-552.1155640652584,-649.1254462933339,-633.9571101696539
-636.7039971634657,-623.8857853707989,-620.1558301244972,,,,,,-432.3746423483212,-544.8695578161705,-551.6242527559336,-649.1296055425132,-633.917003123995
-636.9860833846017,-623.8857853707989,-619.4472723178521,,,,,,-432.07383950587746,-545.5246395619367,-552.1055373038434,-649.1258919271745,-633.9214594624015
-637.3189718635728,-623.925892416458,-619.500748378731,,,,,,-431.37196620684233,-544.8896113390001,-551.7111513548618,-649.1303482655811,-633.9259158008081
-637.5181701903466,-623.9392614316778,-619.5408554243902,,,,,,-430.9040506741521,-544.7826592172423,-551.6409640249583,-649.1294569978998,-633.9571101696539
-637.5649617436155,-623.8991543860186,-619.4873793635112,,,,,,-430.3692900653633,-544.4885408824084,-551.607541486909,-649.1282686409915,-633.9303721392147
-637.4780631446874,-623.8991543860186,-619.4740103482916,,,,,,-430.8037830600042,-544.7626056944127,-551.5975147254942,-649.1252977487204,-633.9303721392147
-637.5916997740551,-623.9392614316778,-619.5408554243902,,,,,,-430.90405067415213,-545.2438902423225,-551.9050020755477,-649.127080284083,-633.9704791848736
-637.3978490533691,-623.9392614316778,-619.5141173939508,,,,,,-431.30512113074366,-544.9297183846592,-551.8615527760836,-649.1214355887679,-633.9615665080605
-637.1077414231012,-623.8991543860186,-619.4606413330717,,,,,,-431.2048535165958,-544.8227662629015,-551.8481837608639,-649.1252977487203,-633.9259158008081
-636.7989171715257,-623.8857853707989,-619.4606413330717,,,,,,-430.670092907807,-544.7626056944127,-551.654333040178,-649.1290113640591,-633.9259158008081
-636.4620179879888,-623.9125234012383,-619.4740103482916,,,,,,-430.9708957502507,-545.2906817955916,-551.7111513548617,-649.1275259179235,-633.9259158008081
-636.1491830318473,-623.9392614316778,-619.500748378731,,,,,,-430.77036052195484,-544.8762423237804,-551.4738513347118,-649.1232181241306,-633.9526538312474
-635.923246674634,-623.9392614316778,-618.6183933742295,,,,,,-431.5056563590395,-545.0700930444663,-551.7445738929111,-649.1288628194455,-633.9660228464671
-635.4687001571635,-623.9392614316778,-618.5649173133506,,,,,,-431.2048535165958,-545.3441578564705,-551.7813386847653,-649.1255948379473,-633.9437411544343
-635.0034584275173,-623.8857853707989,-618.5515482981309,,,,,,-431.3385436687929,-544.6422845574352,-551.5874879640794,-649.1299026317406,-633.9303721392147
-634.6638854409365,-623.8991543860186,-618.5649173133506,,,,,,-432.3077972722226,-545.4377409630085,-552.125590826673,-649.1288628194457,-633.9392848160278
-634.208002021944,-623.9392614316778,-618.6183933742295,,,,,,-431.8844451235982,-545.2171522118831,-551.9228274291739,-649.1226239456763,-633.9660228464671
-633.5649523898757,-623.9125234012383,-618.6050243590098,,,,,,-431.4610929749737,-544.9965634607578,-551.720064031675,-649.1275259179237,-633.9526538312474
-633.2868768733055,-623.9392614316778,-618.5916553437901,,,,,,-431.0377408263493,-544.7759747096325,-551.5173006341759,-649.1209899549273,-633.9615665080605
-632.7267151355992,-623.9392614316778,-618.5515482981309,,,,,,-430.9040506741521,-545.1636761510042,-551.8849485527181,-649.1267831948559,-633.9571101696539
-632.4205646870677,-623.9392614316778,-618.5916553437901,,,,,,-431.8398817395324,-545.1970986890536,-552.0019274358907,-649.1310909886488,-633.9571101696541
-632.21200804964,-623.8857853707989,-618.4312271611534,,,,,,-431.37196620684233,-545.2639437651521,-552.0052696896955,-649.1303482655811,-633.9348284776211
-631.8617398508833,-623.9125234012383,-619.9151878505422,,,,,,-430.63667036975767,-544.9163493694394,-551.3769259743688,-649.1235152133577,-633.9571101696539
-631.2561234614301,-623.8590473403594,-619.8750808048832,,,,,,-431.5056563590394,-544.889611339,-551.8181034766194,-649.1361415055097,-633.9437411544342
-630.8029138454816,-623.9392614316778,-619.9018188353226,,,,,,-431.6393465112366,-545.6315916836944,-552.0487189891596,-649.1238123025847,-633.9615665080605
-630.4392766315052,-623.9392614316778,-619.928556865762,,,,,,-430.8037830600042,-545.0500395216367,-551.7713119233505,-649.1242579364255,-633.9749355232802
-630.4820574802084,-623.8991543860186,-619.9151878505422,,,,,,-431.8398817395324,-544.7960282324619,-551.6643598015928,-649.1281200963778,-633.9481974928409
-630.2013081605943,-623.9125234012383,-619.928556865762,,,,,,-431.03774082634925,-545.0634085368564,-551.6944400858372,-649.1261890164018,-633.9481974928408
-629.8109329161784,-623.9392614316778,-621.2654583877339,,,,,,-430.77036052195484,-544.8628733085606,-551.6743865630076,-649.1247035702661,-633.9571101696539
-629.597028672663,-623.8724163555792,-621.2253513420748,,,,,,-432.3077972722226,-544.8962958466099,-551.8281302380343,-649.1288628194457,-633.8813524167423
-629.1545142688902,-623.925892416458,-621.2520893725142,,,,,,-431.47223382099014,-544.943087399879,-551.4738513347118,-649.1235152133576,-633.9481974928409
-628.8363317066609,-623.8857853707989,-621.211982326855,,,,,,-431.47223382099014,-544.9965634607578,-551.4939048575413,-649.12277249029,-633.9303721392147
-628.6344595768431,-623.925892416458,-621.211982326855,,,,,,-431.07116336439856,-545.0299859988071,-551.6342795173484,-649.1281200963778,-633.9526538312474
-628.6357964783651,-623.8857853707989,-621.2253513420748,,,,,,-430.9374732122014,-544.8027127400718,-551.4036640048082,-649.1285657302184,-633.9437411544342
-628.5890049250961,-623.8991543860186,-621.2387203572945,,,,,,-431.0043182883,-545.0433550140268,-551.8314724918392,-649.1290113640591,-633.9303721392147
-628.593015629662,-623.9125234012383,-621.2387203572945,,,,,,-430.2021773751169,-544.655653572655,-551.510616126566,-649.1258919271745,-633.9303721392147
-628.6611976072826,-623.8991543860186,-621.2253513420748,,,,,,-430.56982529365916,-544.6356000498254,-551.7044668472519,-649.1290113640591,-633.9214594624015
-628.7387378955569,-623.8857853707989,-621.2253513420748,,,,,,-430.8706281361028,-544.6623380802648,-551.8214457304244,-649.1355473270555,-633.9214594624015
-628.6304488722772,-623.8857853707989,-621.211982326855,,,,,,-430.8037830600042,-544.8762423237804,-551.6409640249583,-649.128417185605,-633.9214594624015
-628.7547807138205,-623.9125234012383,-621.2788274029537,,,,,,-431.3719662068423,-545.6048536532551,-551.8849485527181,-649.1264861056287,-633.9660228464671
-628.8630697371003,-623.8991543860186,-621.211982326855,,,,,,-431.27169859269435,-544.5954930041662,-551.4939048575413,-649.1276744625371,-633.9348284776212
-628.9713587603801,-623.925892416458,-621.2654583877339,,,,,,-431.27169859269435,-545.0767775520761,-551.8949753141329,-649.1278230071507,-633.9660228464671
-629.0743001775719,-623.9125234012383,-621.2387203572945,,,,,,-430.9708957502507,-545.076777552076,-551.7144936086668,-649.128120096378,-633.9392848160278
-629.3176162545708,-623.9125234012383,-621.2654583877339,,,,,,-431.0377408263493,-544.7759747096325,-551.3902949895885,-649.1235152133577,-633.9437411544342
-629.5101300737348,-623.9526304468975,-621.2654583877339,,,,,,-431.1714309785465,-545.0166169835874,-551.5473809184202,-649.1260404717881,-633.9526538312474
-629.5649430361356,-623.9125234012383,-621.2253513420748,,,,,,-431.07116336439856,-545.123569105345,-551.604199233104,-649.1278230071507,-633.9392848160278
-629.7668151659533,-623.8857853707989,-621.2387203572945,,,,,,-431.2716985926944,-545.1168845977353,-551.704466847252,-649.1296055425132,-633.9214594624015
-630.1291154784077,-623.8991543860186,-621.2387203572945,,,,,,-431.1380084404972,-545.1102000901254,-551.8013922075949,-649.1278230071507,-633.9437411544344
-630.4152124041098,-623.9526304468975,-621.9071711182804,,,,,,-431.20485351659573,-545.1102000901254,-551.6476485325682,-649.1260404717881,-633.9571101696539
-630.6972986252458,-623.9392614316778,-621.880433087841,,,,,,-431.4722338209902,-545.3909494097395,-551.9484513750118,-649.1248521148797,-633.9437411544342
-631.159866551848,-623.8991543860186,-621.9071711182804,,,,,,-431.80645920148316,-545.1436226281746,-551.7412316391062,-649.1264861056288,-633.9259158008081
-631.5395465840882,-623.9392614316778,-621.9339091487199,,,,,,-431.33854366879297,-545.0634085368564,-551.7479161467161,-649.1247035702661,-633.9481974928409
-631.8122744945704,-623.8857853707989,-622.7761571075622,,,,,,-431.1714309785465,-545.1636761510042,-551.6309372635434,-649.1331706132387,-633.9392848160277
-632.0555905715693,-623.9392614316778,-622.6023599097058,,,,,,-433.1099381854057,-545.6850677445733,-552.0587457505744,-649.1229210349035,-633.9571101696539
-632.2842007318266,-623.8857853707989,-622.5622528640467,,,,,,-431.3719662068423,-544.7626056944127,-551.460482319492,-649.1250006594933,-633.9214594624015
-632.6799235823302,-623.925892416458,-622.6157289249255,,,,,,-431.6393465112366,-545.3040508108113,-551.8181034766196,-649.1315366224895,-633.9437411544342
-632.8470362725767,-623.925892416458,-622.5889908944862,,,,,,-431.0377408263493,-545.4243719477888,-551.8214457304244,-649.1203957764732,-633.9526538312474
-633.0114751597793,-623.8724163555792,-622.5221458183876,,,,,,-431.23827605464504,-545.0032479683676,-551.7312048776914,-649.1337647916928,-633.9214594624015
-633.3243101159206,-623.9392614316778,-622.5756218792664,,,,,,-430.87062813610277,-544.7224986487536,-551.5941724716893,-649.1177219734291,-633.9571101696539
-633.548909571612,-623.925892416458,-622.6023599097058,,,,,,-431.572501435138,-545.029985998807,-551.7044668472519,-649.1208414103138,-633.9615665080605
-633.6197653522764,-623.8991543860186,-622.5622528640467,,,,,,-431.2716985926943,-544.6690225878747,-551.3735837205638,-649.1200986872459,-633.9259158008081
-633.6999794435948,-623.8991543860186,-622.6023599097058,,,,,,-431.30512113074366,-545.1636761510042,-551.5774612026646,-649.1252977487203,-633.9526538312474
-633.8831349521049,-623.9392614316778,-622.6959430162439,,,,,,-431.07116336439856,-545.0299859988072,-551.701124593447,-649.1229210349035,-633.9571101696539
-634.064953559093,-623.9392614316778,-622.5889908944862,,,,,,-430.8372055980535,-544.936402892269,-551.6476485325682,-649.1269317394693,-633.9437411544342
-634.305595833048,-623.925892416458,-622.6157289249255,,,,,,-431.23827605464504,-545.0166169835874,-551.6944400858372,-649.1214355887679,-633.9481974928408
-634.8563992601005,-623.8991543860186,-622.5756218792664,,,,,,-431.03774082634925,-545.1636761510042,-551.8114189690098,-649.1325764347844,-633.9392848160277
-634.9954370183856,-623.8857853707989,-622.5488838488269,,,,,,-430.93747321220144,-545.3441578564705,-551.9283978521823,-649.133319157852,-633.917003123995
-634.9232443361991,-623.925892416458,-622.5756218792664,,,,,,-431.33854366879297,-545.1636761510042,-551.9484513750118,-649.1264861056288,-633.9392848160277
-634.8831372905399,-623.9125234012383,-622.5355148336072,,,,,,-430.670092907807,-544.6222310346056,-551.4437710504674,-649.1258919271745,-633.9348284776212
-634.9219074346771,-623.925892416458,-622.6290979401452,,,,,,-431.70619158733524,-545.223836719493,-551.6743865630075,-649.1250006594933,-633.9437411544342
-634.8015862976996,-623.8857853707989,-622.5488838488269,,,,,,-430.46955767951124,-545.3508423640803,-551.8114189690097,-649.130348265581,-633.917003123995
-634.7761851687821,-623.925892416458,-622.5756218792664,,,,,,-431.6393465112366,-544.989878953148,-551.4705090809068,-649.1275259179237,-633.9259158008081
-634.968698987946,-623.9392614316778,-622.6157289249255,,,,,,-431.50565635903945,-544.9163493694396,-551.5239851417857,-649.1223268564493,-633.9571101696539
-635.210678163423,-623.925892416458,-623.2708106706917,,,,,,-431.2716985926944,-544.9096648618297,-551.4070062586131,-649.1250006594933,-633.9437411544342
-635.4539942404219,-623.9125234012383,-623.217334609813,,,,,,-431.23827605464504,-545.223836719493,-552.1155640652582,-649.1285657302185,-633.9259158008081
-635.4900905815151,-623.8857853707989,-623.2440726402524,,,,,,-431.30512113074366,-545.5848001304255,-552.0320077201351,-649.1196530534054,-633.925915800808
-635.7293959539481,-623.925892416458,-623.2708106706917,,,,,,-432.14068458197613,-545.5246395619367,-551.884948552718,-649.1255948379475,-633.9615665080605
-635.7721768026512,-623.8857853707989,-623.2307036250327,,,,,,-431.7061915873352,-545.123569105345,-551.7378893853012,-649.1267831948558,-633.9348284776212
-636.163888948589,-623.9392614316778,-623.2307036250327,,,,,,-431.00431828829994,-545.1102000901254,-551.8682372836935,-649.1296055425133,-633.9437411544342
-636.7293982923832,-623.8724163555792,-623.217334609813,,,,,,-430.9708957502507,-545.2037831966634,-551.8983175679379,-649.1290113640591,-633.9214594624015
-636.8002540730477,-623.8991543860186,-623.217334609813,,,,,,-431.0711633643986,-545.0166169835875,-551.5774612026646,-649.1337647916928,-633.9036341087752
-636.9352811267668,-623.8991543860186,-623.2039655945931,,,,,,-431.7730366634338,-544.6957606183141,-551.6409640249583,-649.1270802840829,-633.9125467855882
-637.117099733755,-623.925892416458,-623.2708106706917,,,,,,-430.9040506741521,-545.0099324759775,-551.7111513548618,-649.1279715517643,-633.9526538312474
-637.1959769235513,-623.8991543860186,-622.5622528640467,,,,,,-431.1714309785465,-545.1102000901254,-552.0620880043795,-649.1294569978996,-633.9214594624015
-637.3162980605289,-623.8857853707989,-622.5488838488269,,,,,,-431.43881128294083,-545.1168845977352,-551.7646274157406,-649.1296055425133,-633.9214594624015
-637.3884907427152,-623.925892416458,-622.6157289249255,,,,,,-431.2048535165958,-544.7224986487536,-551.5273273955906,-649.1250006594933,-633.9526538312474
-637.5689724481815,-623.8724163555792,-622.5622528640467,,,,,,-431.4388112829409,-544.8294507705114,-551.463824573297,-649.1215841333815,-633.9125467855882
-637.683945979071,-623.925892416458,-622.5889908944862,,,,,,-431.87330427758167,-545.2438902423225,-551.8749217913033,-649.1291599086726,-633.9481974928408
-637.5248546979565,-623.8991543860186,-622.5622528640467,,,,,,-431.7730366634338,-544.9765099379282,-551.7546006543258,-649.1284171856048,-633.9214594624015
-637.5248546979565,-623.8857853707989,-622.5488838488269,,,,,,-432.1741071200254,-545.2572592575423,-551.8816062989132,-649.1267831948558,-633.917003123995
-637.6772614714612,-623.8991543860186,-622.5622528640467,,,,,,-431.1714309785465,-544.9096648618297,-551.7312048776914,-649.1288628194457,-633.9259158008081
-637.8871550104108,-623.8991543860186,-621.211982326855,,,,,,-430.7369379839056,-544.8628733085607,-551.7345471314962,-649.1339133363064,-633.9259158008081
-637.9874226245587,-623.8991543860186,-621.2253513420748,,,,,,-432.0069944297789,-545.0968310749057,-551.6409640249583,-649.120098687246,-633.9259158008081
-638.0890271402286,-623.9392614316778,-621.2654583877339,,,,,,-430.8706281361027,-544.8495042933409,-551.3802682281737,-649.1263375610152,-633.9392848160277
-638.0408986854376,-623.9392614316778,-621.2654583877339,,,,,,-431.6059239731874,-544.7291831563634,-551.4504555580772,-649.1232181241307,-633.9481974928408
-637.9486524804215,-623.8857853707989,-621.211982326855,,,,,,-431.4722338209902,-544.9831944455381,-551.8682372836935,-649.1267831948558,-633.9259158008081
-637.9179037454162,-623.9526304468975,-621.2654583877339,,,,,,-431.3719662068422,-544.9564564150986,-551.8648950298885,-649.1178705180428,-633.9437411544342
-637.8162992297463,-623.9125234012383,-621.2387203572945,,,,,,-431.0711633643986,-545.4243719477888,-551.9985851820858,-649.1273773733101,-633.9392848160277
-637.5636248420935,-623.9392614316778,-622.6023599097058,,,,,,-431.1714309785465,-545.223836719493,-552.0186387049152,-649.1226239456764,-633.9526538312474
-637.4005228564131,-623.9125234012383,-622.5889908944862,,,,,,-430.5364027556098,-544.9163493694396,-551.6008569792991,-649.1331706132386,-633.9348284776212
-637.4285977883744,-623.8991543860186,-622.5756218792664,,,,,,-430.670092907807,-544.274636638893,-551.3969794971983,-649.1294569978996,-633.9303721392147
-637.3189718635728,-623.9125234012383,-622.5889908944862,,,,,,-431.1714309785465,-544.9698254303185,-551.607541486909,-649.1227724902899,-633.9259158008081
-637.1946400220294,-623.8857853707989,-621.9071711182804,,,,,,-431.0711633643986,-544.8695578161705,-551.6443062787632,-649.1285657302184,-633.9303721392147
-637.0569391652663,-623.8857853707989,-621.8938021030607,,,,,,-431.4053887448915,-545.3441578564705,-551.8882908065231,-649.1293084532862,-633.9392848160277
-636.3590765707969,-623.925892416458,-621.9071711182804,,,,,,-431.7061915873352,-545.0567240292465,-551.5373541570054,-649.1258919271745,-633.9481974928408
-636.49677742756,-623.9526304468975,-621.9472781639396,,,,,,-431.572501435138,-544.8294507705114,-551.6209105021287,-649.1254462933339,-633.9704791848736
