in1,in4,in7,out1,out2,out3,out4,out5,ex_attr_1,ex_attr_2,ex_attr_3,ex_attr_4,ex_attr_5
-621.1063671066192,-623.9125234012383,-618.5649173133506,1490.2568589375478,1484.6418725452656,1512.5831143544785,1509.5082408539433,1528.6259326181416,-431.07116336439856,-544.7425521715832,-551.6677020553976,-649.1275259179235,-633.9481974928408
-620.7801631352581,-623.8991543860186,-618.5515482981309,1490.2568589375478,1483.706041479885,1511.6472832890984,1508.8397900929572,1527.8237917049587,-431.50565635903945,-545.1636761510043,-551.8849485527182,-649.1301997209674,-633.9437411544342
-620.5435315658691,-623.9125234012383,-618.5381792829112,1489.8557884809559,1483.4386611754906,1511.6472832890984,1509.1071703973516,1527.8237917049587,-431.30512113074366,-544.9965634607578,-551.8715795374984,-649.1325764347844,-633.9214594624015
-620.2106430868981,-623.9392614316778,-618.5515482981309,1490.5242392419418,1483.4386611754906,1511.513593136901,1508.5724097885627,1527.2890310961698,-431.27169859269435,-545.036670506417,-551.5640921874449,-649.1261890164017,-633.9348284776211
-619.9566317977234,-623.925892416458,-618.5916553437901,1490.3905490897446,1483.1712808710963,1511.379902984704,1507.6365787231825,1527.9574818571555,-430.97089575025063,-544.9765099379282,-551.7144936086668,-649.1250006594933,-633.9571101696539
-620.0127816616462,-623.8991543860186,-618.5515482981309,1490.3905490897446,1483.1712808710963,1511.6472832890984,1507.5028885709853,1527.6901015527615,-431.90672681563103,-545.270628272762,-551.9217133445724,-649.1282686409915,-633.9437411544342
-620.0047602525144,-623.8991543860186,-618.4713342068126,1490.7916195463363,1483.1712808710963,1511.1125226803097,1507.5028885709853,1527.2890310961698,-431.6059239731873,-545.1503071357845,-551.8181034766196,-649.1261890164016,-633.9437411544343
-620.0301613814319,-623.925892416458,-618.5916553437901,1490.2568589375478,1483.0375907188993,1510.5777620715207,1506.9681279621968,1526.887960639578,-431.50565635903945,-545.130253612955,-551.6977823396421,-649.1244064810389,-633.9392848160277
-620.3256166177877,-623.8857853707989,-618.5248102676915,1490.2568589375478,1482.7702104145048,1510.5777620715207,1507.1018181143936,1527.1553409439725,-431.57250143513807,-545.223836719493,-551.8080767152048,-649.1189103303375,-633.9125467855882
-619.3216035747868,-623.8991543860186,-618.5381792829112,1489.5884081765616,1482.903900566702,1509.6419310061406,1507.1018181143936,1526.887960639578,-431.6727690492859,-545.2906817955916,-551.6610175477878,-649.1310909886489,-633.9214594624015
-618.3897832139722,-623.925892416458,-618.5782863285704,1489.3210278721672,1482.6365202623076,1509.1071703973516,1506.9681279621968,1527.0216507917755,-431.27169859269435,-545.1770451662239,-551.8749217913033,-649.1264861056287,-633.9392848160277
-619.3216035747868,-623.925892416458,-618.5649173133506,1489.3210278721672,1483.1712808710963,1509.374550701746,1507.6365787231825,1527.422721248367,-431.2048535165958,-545.1369381205649,-552.0152964511104,-649.1252977487204,-633.9481974928408
-619.7253478344223,-623.925892416458,-618.5649173133506,1489.4547180243644,1482.903900566702,1508.5724097885627,1506.567057505605,1527.5564114005642,-431.8064592014831,-545.2037831966634,-551.9283978521821,-649.1264861056286,-633.9259158008081
-620.0127816616462,-623.8724163555792,-618.5381792829112,1489.18733771997,1482.6365202623076,1507.369198418788,1507.369198418788,1527.422721248367,-431.33854366879297,-545.3909494097395,-552.0152964511103,-649.1279715517644,-633.9125467855882
-620.213316889942,-623.8857853707989,-618.5649173133506,1489.4547180243644,1483.0375907188993,1507.5028885709853,1507.1018181143936,1527.6901015527615,-431.6393465112366,-545.2037831966634,-551.8448415070588,-649.1282686409915,-633.9125467855882
-620.3403225345293,-623.8857853707989,-618.3376440546153,1489.18733771997,1482.7702104145048,1507.369198418788,1506.8344378099994,1527.6901015527615,-431.27169859269435,-545.1770451662239,-551.6242527559336,-649.1498901347418,-633.8635270631161
-620.449948459331,-623.8189402947003,-618.4445961763732,1488.7862672633785,1482.6365202623076,1508.8397900929572,1507.5028885709853,1527.6901015527615,-431.27169859269435,-544.9297183846593,-551.7078091010569,-649.125759887518,-633.9303721392145
-620.641125376973,-623.7922022642608,-618.3777511002746,1488.385196806787,1482.903900566702,1507.9039590275768,1508.0376491797742,1527.9574818571555,-431.4053887448915,-545.0767775520761,-551.7612851619358,-649.1379487983078,-633.9080904471817
-620.8496820144006,-623.8055712794805,-618.4312271611534,1488.385196806787,1483.3049710232938,1507.369198418788,1507.1018181143936,1528.22486216155,-431.1045859024479,-545.0500395216367,-551.7144936086668,-649.1260734817022,-633.9036341087751
-621.1959395085913,-623.7922022642608,-618.3777511002746,1487.8504361979979,1483.3049710232938,1507.5028885709853,1506.7007476578024,1528.22486216155,-430.67009290780703,-545.0700930444663,-551.3334766749048,-649.1349944109938,-633.8858087551489
-621.4766888282055,-623.7788332490411,-618.3911201154942,1487.7167460458008,1483.5723513276882,1508.3050294841687,1506.8344378099994,1527.8237917049587,-430.63667036975767,-544.8896113390001,-551.6209105021287,-649.1342599404046,-633.8991777703686
-621.6371170108421,-623.8055712794805,-618.404489130714,1487.1819854370121,1482.903900566702,1508.3050294841687,1506.7007476578024,1527.6901015527615,-431.43881128294083,-544.6957606183141,-551.5674344412498,-649.1370905405406,-633.8991777703686
-621.7948713904348,-623.8055712794805,-618.4178581459338,1486.246154371632,1482.903900566702,1507.1018181143936,1506.7007476578024,1527.9574818571555,-431.7396141253845,-544.9096648618297,-551.56074993364,-649.1338308115211,-633.9036341087752
-622.0956742328785,-623.8055712794805,-618.404489130714,1485.577703610646,1483.0375907188993,1507.6365787231825,1506.7007476578024,1527.2890310961698,-431.07116336439856,-544.8361352781212,-551.4972471113463,-649.1339876086132,-633.9080904471816
-622.3229474916137,-623.7922022642608,-618.3777511002746,1485.0429430018573,1483.0375907188993,1507.7702688753798,1506.433367353408,1527.1553409439725,-431.10458590244787,-545.0901465672958,-551.8047344613998,-649.1351842180001,-633.9080904471816
-622.3189367870478,-623.8055712794805,-618.4312271611534,1484.3744922408712,1483.0375907188993,1507.7702688753798,1506.567057505605,1527.2890310961698,-431.33854366879297,-545.317419826031,-552.0219809587202,-649.1371235504548,-633.9214594624015
-622.3202736885698,-623.7654642338214,-618.3777511002746,1483.5723513276882,1483.0375907188993,1508.171339331971,1506.8344378099994,1527.422721248367,-431.23827605464504,-544.9564564150986,-551.5340119032005,-649.1347550891164,-633.8902650935553
-622.3323058022675,-623.8055712794805,-618.4178581459338,1483.4386611754906,1483.0375907188993,1507.6365787231825,1507.1018181143936,1527.2890310961698,-431.53907889708876,-545.2438902423225,-551.744573892911,-649.1332778954595,-633.9125467855883
-622.4793649696844,-623.7654642338214,-618.404489130714,1482.6365202623076,1482.5028301101104,1506.9681279621968,1507.1018181143936,1527.2890310961698,-431.4053887448915,-544.9230338770494,-551.9785316592562,-649.1371483078904,-633.9080904471817
-622.5996861066619,-623.8055712794805,-618.4312271611534,1482.5028301101104,1482.6365202623076,1507.369198418788,1506.567057505605,1527.6901015527615,-431.6059239731873,-545.1102000901254,-551.8882908065231,-649.125867169739,-633.9214594624015
-622.689258508634,-623.8189402947003,-618.4312271611534,1482.1017596535187,1483.1712808710963,1507.5028885709853,1506.9681279621968,1528.22486216155,-431.90672681563103,-545.0767775520761,-551.6275950097386,-649.128994859102,-633.9214594624015
-622.8523604943146,-623.8055712794805,-618.3911201154942,1481.968069501322,1483.4386611754906,1508.171339331971,1507.1018181143936,1527.5564114005642,-431.73961412538455,-545.0767775520761,-551.6610175477879,-649.1389556006886,-633.8813524167423
-622.9553019115065,-623.8055712794805,-618.4312271611534,1481.4333088925328,1483.3049710232938,1508.5724097885627,1507.2355082665908,1527.8237917049587,-431.6393465112366,-544.9564564150987,-551.654333040178,-649.1310909886489,-633.9214594624015
-623.0127886769512,-623.8055712794805,-618.404489130714,1480.6311679793498,1483.1712808710963,1508.5724097885627,1507.5028885709853,1527.9574818571555,-431.6059239731874,-545.4711635010578,-552.2592809788703,-649.1324361426493,-633.9170031239947
-623.0341791013028,-623.7922022642608,-618.3643820850548,1480.6311679793498,1483.0375907188993,1509.6419310061406,1507.6365787231825,1527.8237917049587,-431.338543668793,-545.0567240292465,-551.6743865630076,-649.1278395121077,-633.8902650935555
-623.0956765713134,-623.7788332490411,-618.3911201154942,1480.3637876749553,1482.5028301101104,1509.374550701746,1507.6365787231825,1527.422721248367,-431.1714309785465,-545.2639437651521,-551.9985851820857,-649.1413653244196,-633.8991777703685
-623.165195450456,-623.7654642338214,-618.3643820850548,1480.0964073705609,1482.2354498057164,1509.7756211583378,1507.2355082665908,1527.2890310961698,-431.2382760546451,-545.0901465672958,-552.0186387049154,-649.1372143277188,-633.8813524167423
-623.2320405265547,-623.7788332490411,-618.3911201154942,1480.0964073705609,1482.2354498057164,1509.1071703973516,1507.1018181143936,1526.754270487381,-431.70619158733524,-545.0166169835874,-551.5908302178843,-649.1294982602924,-633.894721431962
-623.3403295498343,-623.7788332490411,-618.3643820850548,1479.5616467617722,1480.898548283744,1508.8397900929572,1506.9681279621968,1525.952129574198,-431.1380084404972,-544.8227662629015,-551.6409640249583,-649.1314375927473,-633.894721431962
-623.4205436411527,-623.7788332490411,-618.3911201154942,1478.8931960007865,1481.4333088925328,1508.9734802451546,1506.8344378099994,1525.149988661015,-431.33854366879297,-544.8695578161705,-551.6944400858372,-649.1345652821103,-633.9036341087751
-623.4205436411527,-623.7654642338214,-618.3911201154942,1478.3584353919975,1481.2996187403357,1508.8397900929572,1506.7007476578024,1525.4173689654092,-430.9374732122013,-544.9698254303183,-551.6476485325682,-649.1354648022702,-633.8902650935555
-623.4138591335427,-623.7922022642608,-618.404489130714,1477.4226043266171,1481.4333088925328,1508.438719636366,1507.2355082665908,1525.952129574198,-431.50565635903945,-545.0567240292465,-551.6275950097386,-649.1286400025252,-633.925915800808
-623.5408647781301,-623.7788332490411,-618.3777511002746,1476.8878437178284,1481.1659285881383,1508.7060999407602,1506.2996772012107,1525.2836788132117,-431.4053887448915,-544.702445125924,-551.3836104819786,-649.1411260025421,-633.8902650935553
-623.6651966196735,-623.8055712794805,-618.4312271611534,1476.4867732612365,1481.0322384359413,1509.7756211583378,1506.433367353408,1526.0858197263951,-431.53907889708876,-545.1970986890536,-551.8916330603281,-649.1322215782075,-633.9303721392145
-623.7480845140358,-623.7788332490411,-618.3911201154942,1476.4867732612365,1481.2996187403357,1509.9093113105346,1506.8344378099994,1526.4868901829868,-431.27169859269435,-544.6021775117761,-551.6209105021287,-649.1349036337301,-633.9214594624015
-624.2748237136927,-623.8055712794805,-618.4445961763732,1475.6846323480536,1481.2996187403357,1510.4440719193235,1507.1018181143936,1526.4868901829868,-431.7730366634338,-545.2839972879817,-551.6844133244223,-649.1320895385511,-633.9214594624015
-624.499423169384,-623.7788332490411,-618.3911201154942,1475.6846323480536,1481.2996187403357,1510.711452223718,1507.369198418788,1526.0858197263951,-431.1380084404972,-545.0233014911972,-551.5707766950547,-649.135365772528,-633.917003123995
-624.597016980488,-623.8055712794805,-618.4312271611534,1475.4172520436591,1481.0322384359413,1510.4440719193235,1507.7702688753798,1526.0858197263951,-431.338543668793,-544.8495042933409,-551.8983175679379,-649.1346313019385,-633.9214594624015
-624.4138614719778,-623.8055712794805,-618.4312271611534,1475.4172520436591,1481.2996187403357,1510.711452223718,1507.9039590275768,1526.2195098785924,-431.3719662068423,-544.8428197857311,-551.4905626037364,-649.1321142959866,-633.9080904471816
-624.6210812078834,-623.8055712794805,-618.4178581459338,1475.1498717392647,1480.7648581315468,1510.8451423759152,1507.6365787231825,1525.952129574198,-431.47223382099014,-545.1636761510043,-551.7913654461802,-649.1324196376924,-633.9170031239947
-625.0301730736068,-623.979368477337,-618.9927258003817,1475.2835618914623,1481.5669990447302,1511.513593136901,1508.5724097885627,1526.754270487381,-431.6393465112366,-545.3708958869099,-551.9150288369625,-649.124703570266,-634.0016735537197
-625.4379280378083,-623.8857853707989,-618.9659877699422,1474.8824914348706,1482.3691399579131,1511.9146635934926,1508.5724097885627,1527.1553409439725,-429.9347970707224,-545.0567240292465,-551.8281302380343,-649.1260404717882,-633.9214594624015
-625.9392661085477,-623.925892416458,-618.9793567851619,1475.0161815870679,1482.3691399579131,1511.9146635934926,1509.1071703973516,1527.1553409439725,-431.27169859269435,-545.0767775520761,-551.5908302178843,-649.1221783118358,-633.9526538312474
-626.2868605042604,-623.925892416458,-618.9526187547225,1475.0161815870679,1482.5028301101104,1512.182043897887,1508.5724097885627,1527.1553409439725,-431.4053887448916,-545.3107353184212,-551.9183710907674,-649.1282686409915,-633.9259158008081
-626.3416734666613,-623.8857853707989,-618.9392497395028,1474.7488012826732,1481.968069501322,1512.04835374569,1509.374550701746,1526.6205803351836,-431.6393465112366,-545.2438902423225,-552.0219809587202,-649.1281200963779,-633.9348284776211
-626.071619359223,-623.9125234012383,-618.9659877699422,1474.4814209782787,1482.2354498057164,1511.9146635934926,1508.9734802451546,1526.2195098785924,-431.10458590244787,-545.0299859988071,-551.5640921874449,-649.1248521148797,-633.9348284776211
-625.9085173735424,-623.9392614316778,-618.9659877699422,1473.8129702172928,1481.7006891969274,1512.4494242022815,1509.2408605495489,1526.2195098785924,-430.8037830600042,-545.123569105345,-551.6108837407138,-649.1220297672221,-633.9526538312474
-625.8684103278832,-623.925892416458,-618.9793567851619,1473.2782096085043,1481.5669990447302,1512.3157340500845,1509.1071703973516,1525.6847492698037,-430.87062813610277,-545.1970986890535,-552.0186387049152,-649.1250006594933,-633.9392848160277
-625.8697472294052,-623.925892416458,-618.9927258003817,1473.2782096085043,1482.1017596535187,1512.04835374569,1508.9734802451546,1525.952129574198,-431.53907889708876,-545.0233014911972,-551.8047344613999,-649.1261890164018,-633.9526538312474
-625.7093190467685,-623.9125234012383,-618.9392497395028,1473.2782096085043,1481.968069501322,1512.182043897887,1509.2408605495489,1526.3532000307896,-431.4388112829409,-544.9564564150986,-551.8114189690097,-649.1296055425133,-633.9348284776212
-625.6665381980655,-623.9392614316778,-618.9659877699422,1472.8771391519126,1482.2354498057164,1512.04835374569,1509.1071703973516,1526.4868901829868,-431.20485351659573,-545.2171522118831,-551.9116865831577,-649.1273773733101,-633.9392848160277
-625.8724210324492,-623.9392614316778,-617.9098355675844,1473.1445194563069,1482.3691399579131,1512.04835374569,1509.1071703973516,1526.754270487381,-431.1714309785464,-544.7826592172423,-551.6275950097386,-649.1163850719072,-633.9481974928408
-626.1438120414094,-623.8857853707989,-617.8697285219253,1473.1445194563069,1482.6365202623076,1512.3157340500845,1509.5082408539433,1526.754270487381,-431.6059239731874,-545.0634085368564,-551.5340119032005,-649.1288628194457,-633.9125467855883
-626.0983573896624,-623.9125234012383,-617.8964665523647,1473.4118997607013,1482.3691399579131,1512.5831143544785,1509.5082408539433,1527.2890310961698,-431.1714309785465,-545.3508423640803,-551.985216166866,-649.1248521148796,-633.9392848160277
-625.9980897755145,-623.9125234012383,-617.883097537145,1473.5455899128988,1482.7702104145048,1512.5831143544785,1509.5082408539433,1527.0216507917755,-431.2048535165958,-545.1703606586141,-551.6777288168125,-649.1294569978998,-633.9392848160277
-626.0355230181298,-623.925892416458,-617.8964665523647,1473.8129702172928,1482.3691399579131,1512.4494242022815,1509.5082408539433,1527.1553409439725,-430.8372055980535,-545.0166169835875,-551.8648950298885,-649.1285657302185,-633.9392848160277
-626.2761652920847,-623.925892416458,-617.9365735980239,1473.94666036949,1481.968069501322,1512.3157340500845,1509.5082408539433,1527.1553409439725,-431.57250143513807,-545.2305212271029,-551.7579429081309,-649.1248521148797,-633.9392848160277
-626.1291061246678,-623.9526304468975,-617.9098355675844,1473.6792800650958,1482.2354498057164,1512.9841848110702,1509.5082408539433,1526.754270487381,-431.4053887448916,-544.7559211868029,-551.7913654461801,-649.1261890164018,-633.9437411544342
-625.4660029697696,-623.925892416458,-617.883097537145,1473.8129702172928,1482.2354498057164,1512.3157340500845,1509.1071703973516,1526.4868901829868,-430.16875483706747,-545.0567240292464,-551.8214457304243,-649.1270802840829,-633.9481974928409
-624.9887291264257,-623.8991543860186,-617.8697285219253,1473.6792800650958,1482.5028301101104,1511.513593136901,1509.5082408539433,1526.3532000307896,-430.7703605219549,-545.0500395216367,-551.6242527559336,-649.1304968101946,-633.9348284776211
-625.213328582117,-623.9125234012383,-617.8964665523647,1473.1445194563069,1482.6365202623076,1511.2462128325064,1509.2408605495489,1526.4868901829868,-431.10458590244787,-545.4110029325691,-551.9451091212069,-649.121435588768,-633.9348284776212
-625.2200130897269,-623.9392614316778,-617.9232045828041,1472.476068695321,1482.2354498057164,1511.513593136901,1509.5082408539433,1526.3532000307896,-431.2048535165958,-545.0032479683676,-551.6275950097386,-649.1235152133578,-633.9704791848736
-625.3416711282263,-623.9392614316778,-617.8964665523647,1472.7434489997154,1482.5028301101104,1511.2462128325064,1509.6419310061406,1526.754270487381,-430.4027126034126,-544.9965634607578,-551.5072738727611,-649.1252977487204,-633.9481974928408
-625.4192114165007,-623.8991543860186,-617.8697285219253,1472.7434489997154,1482.5028301101104,1510.176691614929,1509.2408605495489,1527.0216507917755,-430.8706281361028,-545.3307888412508,-551.9283978521823,-649.1334677024657,-633.9437411544342
-625.2146654836389,-623.9392614316778,-617.2280157913788,1472.8771391519126,1482.5028301101104,1510.4440719193235,1509.374550701746,1527.422721248367,-431.10458590244787,-545.1970986890536,-551.9317401059872,-649.125446293334,-633.9749355232802
-625.1331144907987,-623.8857853707989,-617.1879087457196,1473.94666036949,1482.1017596535187,1510.5777620715207,1508.8397900929572,1526.754270487381,-430.9040506741521,-545.0032479683676,-551.6142259945188,-649.1278230071507,-633.9348284776212
-625.0462158918705,-623.8991543860186,-617.214646776159,1473.94666036949,1482.2354498057164,1510.176691614929,1508.8397900929572,1527.2890310961698,-430.2690224512154,-545.083462059686,-551.704466847252,-649.1303482655811,-633.9481974928408
-624.736054738773,-623.925892416458,-617.2280157913788,1474.2140406738845,1481.968069501322,1510.5777620715207,1508.8397900929572,1526.754270487381,-430.83720559805346,-544.9765099379283,-551.891633060328,-649.1257433825608,-633.9704791848736
-624.1585132812811,-623.8991543860186,-617.2280157913788,1474.4814209782787,1481.7006891969274,1509.9093113105346,1508.8397900929572,1525.952129574198,-431.00431828829994,-545.1837296738339,-551.8214457304246,-649.1236637579713,-633.9437411544344
-623.8376569160079,-623.9392614316778,-617.2814918522577,1474.4814209782787,1481.4333088925328,1509.6419310061406,1508.3050294841687,1525.4173689654092,-431.23827605464504,-544.7224986487536,-551.4036640048082,-649.1269317394695,-633.9660228464671
-623.5154636492126,-623.9125234012383,-617.2547538218182,1473.94666036949,1481.0322384359413,1508.7060999407602,1507.369198418788,1525.0162985088177,-431.47223382099014,-545.1369381205649,-551.7211781162766,-649.1211384995408,-633.9526538312474
-623.1464788291484,-623.8991543860186,-617.2012777609392,1473.5455899128988,1481.1659285881383,1508.5724097885627,1506.7007476578024,1525.149988661015,-431.4053887448915,-544.8294507705114,-551.6175682483238,-649.1301997209677,-633.9214594624015
-623.2467464432963,-623.9526304468975,-617.2012777609392,1473.0108293041098,1481.1659285881383,1507.2355082665908,1506.2996772012107,1524.4815379000288,-431.8398817395324,-544.8227662629015,-551.6743865630076,-649.1309424440353,-633.9526538312474
-623.3790996939715,-623.8724163555792,-617.214646776159,1472.7434489997154,1480.7648581315468,1506.433367353408,1505.898606744619,1524.6152280522258,-431.50565635903945,-544.9029803542198,-551.5941724716893,-649.1252977487204,-633.9481974928408
-623.3323081407025,-623.8991543860186,-617.2280157913788,1471.673927782138,1480.6311679793498,1505.7649165924217,1505.4975362880275,1523.8130871390426,-431.5390788970887,-545.1168845977353,-551.7312048776914,-649.1279715517642,-633.9571101696539
-623.0127886769512,-623.8857853707989,-617.2012777609392,1471.005477021152,1479.9627172183639,1505.096465831436,1504.8290855270413,1522.8772560736625,-431.33854366879297,-545.0366705064168,-551.744573892911,-649.1315366224894,-633.9303721392145
-622.543536242739,-623.8724163555792,-617.9098355675844,1470.8717868689548,1479.5616467617722,1505.230155983633,1504.5617052226469,1522.8772560736625,-431.8064592014831,-545.1503071357846,-551.7245203700816,-649.1297540871269,-633.9392848160277
-622.3323058022675,-623.9392614316778,-617.9098355675844,1470.6044065645603,1479.1605763051807,1504.9627756792388,1504.5617052226469,1521.6740447038878,-431.906726815631,-545.2639437651521,-551.8582105222787,-649.1255948379473,-633.9571101696539
-622.0903266267906,-623.9125234012383,-617.8697285219253,1470.4707164123631,1479.0268861529835,1503.8932544616612,1504.2943249182526,1522.342495464874,-431.3719662068422,-544.8093972476818,-551.5139583803709,-649.1254462933339,-633.9481974928408
-621.8456736482698,-623.8991543860186,-617.8964665523647,1470.7380967167576,1479.1605763051807,1503.625874157267,1504.1606347660556,1522.2088053126763,-431.4053887448915,-544.6823916030944,-551.5741189488597,-649.1296055425133,-633.9437411544344
-621.884443792407,-623.8991543860186,-617.883097537145,1470.6044065645603,1479.1605763051807,1503.3584938528725,1504.0269446138584,1522.0751151604795,-431.6393465112366,-545.2572592575423,-551.7779964309605,-649.127674462537,-633.9303721392145
-621.7347108219461,-623.8857853707989,-617.8964665523647,1471.1391671733488,1478.8931960007865,1503.3584938528725,1504.1606347660556,1521.6740447038878,-431.6059239731874,-545.3909494097395,-551.9417668674018,-649.1260404717881,-633.9392848160277
-621.5622505256116,-623.8991543860186,-617.8964665523647,1470.8717868689548,1479.427956609575,1504.4280150704499,1504.6953953748443,1522.2088053126763,-431.90672681563103,-544.796028232462,-551.5841457102745,-649.1304968101946,-633.9392848160277
-621.0849766822677,-623.8991543860186,-617.8697285219253,1471.4065474777433,1479.1605763051807,1503.625874157267,1504.4280150704499,1521.5403545516904,-432.1406845819761,-545.0099324759775,-551.7312048776914,-649.1299026317405,-633.9392848160278
-620.6371146724072,-623.8857853707989,-617.8563595067055,1471.673927782138,1478.625815696392,1503.224803700675,1504.6953953748443,1521.941425008282,-431.6393465112366,-545.0567240292465,-551.8114189690097,-649.128714274832,-633.9259158008081
-620.260108443211,-623.9392614316778,-617.9365735980239,1472.0749982387294,1478.3584353919975,1504.6953953748443,1505.631226440225,1522.609875769268,-431.8398817395325,-545.1837296738339,-551.7846809385703,-649.1241093918119,-633.9571101696539
-619.4111759767588,-623.9125234012383,-617.9232045828041,1472.6097588475182,1477.957364935406,1505.096465831436,1505.631226440225,1523.0109462258597,-431.5056563590394,-545.2973663032014,-551.9183710907676,-649.1245550256526,-633.9526538312474
-618.8750784664481,-623.925892416458,-617.8964665523647,1473.1445194563069,1478.4921255441946,1506.0322968968162,1505.631226440225,1523.8130871390426,-431.572501435138,-545.1837296738338,-551.7813386847653,-649.1301997209674,-633.9481974928409
-618.9593032623324,-623.8724163555792,-617.9098355675844,1473.1445194563069,1477.957364935406,1505.7649165924217,1505.631226440225,1523.6793969868459,-431.70619158733524,-545.0366705064168,-551.7913654461802,-649.1263375610152,-633.9303721392146
-618.8911212847117,-623.9125234012383,-617.8697285219253,1473.2782096085043,1478.625815696392,1506.567057505605,1506.2996772012107,1524.3478477478316,-431.6059239731873,-545.1703606586142,-551.8548682684739,-649.1362900501232,-633.9303721392147
-618.9873781942938,-623.9526304468975,-617.9232045828041,1473.5455899128988,1478.625815696392,1506.433367353408,1506.433367353408,1524.080467443437,-431.6059239731873,-545.2372057347128,-551.8648950298885,-649.1223268564494,-633.9571101696539
-618.642457601625,-623.8857853707989,-617.8697285219253,1474.0803505216873,1478.625815696392,1507.7702688753798,1506.567057505605,1525.149988661015,-432.0738395058775,-545.0901465672958,-551.8849485527181,-649.1264861056287,-633.9392848160278
-618.2440609480774,-623.8991543860186,-617.9098355675844,1474.7488012826732,1478.8931960007865,1507.1018181143936,1507.1018181143936,1525.2836788132117,-431.2048535165958,-545.3307888412508,-551.9183710907674,-649.1241093918119,-633.9615665080605
-618.02213529543,-623.9125234012383,-617.8697285219253,1474.8824914348706,1479.0268861529835,1507.7702688753798,1506.8344378099994,1525.149988661015,-432.0069944297789,-544.8227662629015,-551.7245203700814,-649.1285657302185,-633.9259158008081
-618.3857725094065,-623.9125234012383,-617.9098355675844,1474.7488012826732,1479.5616467617722,1508.438719636366,1506.8344378099994,1525.4173689654092,-431.1380084404972,-545.0032479683676,-551.7980499537899,-649.1229210349034,-633.9392848160277
-618.833634519267,-623.8991543860186,-617.8964665523647,1474.8824914348706,1479.9627172183639,1507.9039590275768,1507.1018181143936,1525.8184394220007,-431.2048535165958,-544.7626056944127,-551.5039316189561,-649.1278230071507,-633.9303721392147
-619.0956672175735,-623.8724163555792,-617.9232045828041,1474.8824914348706,1479.9627172183639,1508.3050294841687,1507.5028885709853,1525.4173689654092,-431.4053887448915,-545.270628272762,-551.941766867402,-649.1301997209677,-633.9348284776212
-619.2052931423752,-623.9125234012383,-618.5916553437901,1475.1498717392647,1480.7648581315468,1508.8397900929572,1508.5724097885627,1526.4868901829868,-431.23827605464504,-545.0366705064171,-551.654333040178,-649.1278230071507,-633.9259158008081
-619.690588394851,-623.925892416458,-618.5782863285704,1475.952012652448,1481.1659285881383,1509.2408605495489,1508.7060999407602,1526.754270487381,-431.00431828829994,-544.9898789531479,-551.8114189690097,-649.1306453548082,-633.917003123995
-620.2841726706065,-623.9125234012383,-618.5649173133506,1476.6204634134342,1481.2996187403357,1509.2408605495489,1509.2408605495489,1526.2195098785924,-431.6059239731873,-545.0968310749057,-551.7144936086668,-649.1212870441544,-633.917003123995
-620.641125376973,-623.8857853707989,-618.5782863285704,1477.4226043266171,1481.1659285881383,1509.5082408539433,1509.1071703973516,1526.0858197263951,-430.9374732122013,-544.7425521715832,-551.647648532568,-649.133022068625,-633.9392848160277
-620.9552972346364,-623.8857853707989,-618.5381792829112,1477.4226043266171,1481.2996187403357,1509.374550701746,1509.374550701746,1525.8184394220007,-431.5390788970888,-544.8896113390001,-551.7111513548617,-649.1273773733101,-633.9125467855883
-621.1103778111851,-623.8991543860186,-618.5916553437901,1477.6899846310116,1481.0322384359413,1507.9039590275768,1509.6419310061406,1525.6847492698037,-431.1714309785465,-544.9631409227086,-551.7713119233506,-649.1192074195646,-633.9259158008081
-621.0114470985592,-623.9125234012383,-618.5649173133506,1477.4226043266171,1481.4333088925328,1507.9039590275768,1509.374550701746,1525.6847492698037,-431.73961412538455,-545.2037831966634,-551.7913654461802,-649.1304968101948,-633.9348284776212
-621.1290944324928,-623.8857853707989,-618.5916553437901,1476.8878437178284,1481.1659285881383,1507.6365787231825,1509.2408605495489,1524.6152280522258,-432.10726204392677,-544.89629584661,-551.7278626238865,-649.1291599086726,-633.9214594624015
-621.2721428953438,-623.9125234012383,-618.5248102676915,1476.6204634134342,1481.1659285881383,1507.1018181143936,1509.5082408539433,1525.2836788132117,-431.5056563590395,-544.8160817552916,-551.5908302178843,-649.1309424440353,-633.9392848160278
-621.5127851692987,-623.8857853707989,-618.5248102676915,1476.4867732612365,1480.898548283744,1507.9039590275768,1508.9734802451546,1524.080467443437,-431.90672681563103,-545.0567240292465,-551.6275950097386,-649.1288628194457,-633.9437411544342
-621.8376522391379,-623.8991543860186,-618.5649173133506,1476.4867732612365,1480.4974778271526,1507.369198418788,1509.1071703973516,1524.3478477478316,-431.8733042775817,-545.2037831966634,-551.8181034766196,-649.1266346502423,-633.9348284776212
-621.8389891406598,-623.8991543860186,-618.5515482981309,1476.3530831090397,1480.0964073705609,1506.7007476578024,1509.2408605495489,1524.6152280522258,-432.3077972722226,-544.7692902020226,-551.6409640249583,-649.1288628194457,-633.9259158008081
-622.1103801496201,-623.8857853707989,-618.5248102676915,1476.2193929568425,1479.8290270661664,1507.7702688753798,1508.8397900929572,1524.6152280522258,-431.6059239731873,-544.9831944455381,-551.6977823396421,-649.130051176354,-633.917003123995
